c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49
0.23811800226443577,0.758497404251151,0.02203509183733349,0.3561992569148204,0.002699117068484377,0.0014409937888198757,0.6830519074421514,0.5948955916473317,0.39911900635470826,0.005044510385756677,0.02127222279313534,0.3181757101776452,0.0005582339507739152,0.01365222746869226,0.016417757774140753,0.0005132416341613632,0.0008145395306215955,0.0027793218454697055,0.0071174377224199285,0.23669076569175157,0.0004597936037600899,0.029938587512794268,0.00025673940949935817,0.353185955786736,0.0004598640846149916,0.38971186716587985,0.020385050962627407,0.0008692539755586235,0.004530438886267107,0.0007640197626445271,1.0,5.1345245430273155e-05,0.003088920397002228,0.16683690251545108,0.0005122688386865427,0.3591274244374417,0.005761316872427984,0.0006162062236828592,0.013463015101100588,0.02309824453341546,0.7033673855467272,0.016670086171522363,0.001180869907498524,0.0548634768902222,0.000609415468995988,0.0029693924166285975,0.5338691528693136,0.000968695829509534,0.0011724524646989855,0.36772814223022393
6.691201070592172e-05,6.028817748839453e-05,0.005182689816014512,5.023358617571708e-05,0.030915576694411414,0.052830188679245285,4.750593824228028e-05,7.885813421654444e-05,0.00010308215647871353,0.03929679420889348,0.03136531365313653,6.727437855292812e-05,0.11764705882352941,0.0023148148148148147,0.02962962962962963,0.2553191489361702,0.03636363636363636,0.13333333333333333,0.010683760683760684,4.890812608514905e-05,0.15151515151515152,0.04392764857881137,0.07947019867549669,4.638541642507596e-05,0.19004524886877827,6.269002915086355e-05,0.01609657947686117,0.04897959183673469,0.0417989417989418,0.1453287197231834,5.1345245430273155e-05,1.0,0.044585987261146494,8.319640591526446e-05,0.22285714285714286,2.3850979082691346e-05,0.057329462989840346,0.1342281879194631,0.09817351598173515,0.04060913705583756,5.9887411666067796e-05,0.10526315789473684,0.042467138523761376,0.0007002801120448179,0.12209302325581395,0.016962220508866616,7.044237813468582e-05,0.14909090909090908,0.1494661921708185,6.825705607317156e-05
0.0031198141387321606,0.0035587188612099642,0.02602615563900039,0.0021716881755323133,0.09033457249070632,0.35772357723577236,0.0031431788328016514,0.0025359915727049278,0.002253405715456315,0.3712820512820513,0.07091346153846154,0.0030027024321889703,0.3663551401869159,0.013245033112582781,0.21145975443383355,0.10893246187363835,0.41596638655462187,0.4128289473684211,0.05249134026112443,0.0028216292476466154,0.23045267489711935,0.1242603550295858,0.17298578199052134,0.0018676504496195527,0.33408071748878926,0.002862031420127547,0.03717472118959108,0.3356009070294785,0.1357354392892399,0.36983471074380164,0.003088920397002228,0.044585987261146494,1.0,0.0026300530152418822,0.17926565874730022,0.0022768238307560953,0.2087837837837838,0.1872037914691943,0.16475644699140402,0.06404494382022471,0.00353544281421248,0.08996088657105607,0.31183830606352264,0.012650948821161587,0.47433264887063653,0.13358778625954199,0.002512738186640609,0.3584905660377358,0.3702928870292887,0.0029443617165290374
0.4940001919938562,0.1705648600097984,0.01964093414983043,0.3809119095959834,0.0031569542340911345,0.002178649237472767,0.21664432371410428,0.14733233139207214,0.39320193404333925,0.004269293924466338,0.009242682876056455,0.35704174894710167,0.001388457154698995,0.007332722273143905,0.007795609512722435,0.0010197498491186447,0.001410876195613835,0.002586652871184687,0.0072241482583994335,0.4215656460570752,0.0009762785094096631,0.013160630379641566,0.00035365828288501947,0.43298758125698456,0.000976339350630466,0.35317749563507533,0.00864349238747839,0.0008517002845925342,0.004125827681284843,0.0013072980432030877,0.16683690251545108,8.319640591526446e-05,0.0026300530152418822,1.0,0.0009565199309642137,0.39526686025746544,0.005764099639489174,0.00043685382039067213,0.006048261384656953,0.01024018648794905,0.18005186077937255,0.007259037397562295,0.002087939081306804,0.028059577127382565,0.0013265623380661208,0.003274069370584967,0.28959597154395983,0.0008714235325850157,0.001868925990530775,0.35225621180549477
0.0011701380762930026,0.000480942647589275,0.008681005441824307,0.0007781319812244284,0.0531535105117017,0.11375,0.0005689091167685962,0.00035420520288086897,0.0006694819239880523,0.09400826446280992,0.04251700680272109,0.0011091691314869588,0.21447721179624665,0.004123711340206186,0.1685823754789272,0.6041666666666666,0.2375,0.29977628635346754,0.017895299145299144,0.0010756631218677424,0.1552346570397112,0.04232164449818621,0.03827751196172249,0.0005330243337195829,0.17407407407407408,0.0010649960845732186,0.014519056261343012,0.20077220077220076,0.07093700370566437,0.15615615615615616,0.0005122688386865427,0.22285714285714286,0.17926565874730022,0.0009565199309642137,1.0,0.0009298333452542737,0.09731299927378359,0.07729468599033816,0.08961303462321792,0.03560371517027864,0.0004180102711095187,0.09411764705882353,0.08175473579262213,0.0013504388926401081,0.17647058823529413,0.03498654363706267,0.0005627462014631402,0.10778443113772455,0.17080745341614906,0.001022948136529478
0.5172559813677747,0.34296826456171037,0.017405512929809606,0.8486778001858104,0.002440071394681548,0.0016221553507617078,0.4627098516776492,0.3072399423608677,0.7172694529102108,0.0035663170737429907,0.010456205686457064,0.6076222596964587,0.0010445599791088004,0.008266634810655836,0.008674928503336512,0.0009306543215768625,0.001141172554800057,0.002203687029050756,0.005318390219052471,0.5903765126883045,0.0009286819859507084,0.014559752174431074,0.00021468441391155003,0.8050310453346943,0.000904912723549163,0.7023198853921161,0.009721492380451918,0.0007143707584236218,0.003372333103922918,0.001093857750933346,0.3591274244374417,2.3850979082691346e-05,0.0022768238307560953,0.39526686025746544,0.0009298333452542737,1.0,0.004251661168161331,0.00038167028458290593,0.0065996378538073,0.011237831647260927,0.3663706473475111,0.008084324994634297,0.001474166978659678,0.03063488655071219,0.0010211108736434662,0.0025285591727999277,0.6043996249799913,0.0007371650060637767,0.001546661590444011,0.6427283653846154
0.0060967741935483875,0.007435363037233144,0.08639183251486172,0.003808872720169934,0.40569780021637214,0.3100061387354205,0.007256501554964619,0.004824181208306637,0.004609102978382305,0.3976927747419551,0.049773755656108594,0.005378782969347418,0.12169312169312169,0.012287887653598596,0.07669959325973272,0.07044299201161947,0.13112491373360938,0.3122302158273381,0.17122473246135553,0.004643188799199943,0.06908344733242135,0.07727737973387923,0.029619181946403384,0.00406908400397866,0.0970464135021097,0.004933563364508611,0.029714285714285714,0.07468879668049792,0.5326137963397466,0.14085494043447794,0.005761316872427984,0.057329462989840346,0.2087837837837838,0.005764099639489174,0.09731299927378359,0.004251661168161331,1.0,0.041193181818181816,0.07172995780590717,0.049972542559033495,0.00761478163493841,0.06884272997032641,0.30128563443264395,0.020973782771535582,0.16793893129770993,0.265680283049212,0.005792682926829268,0.12325905292479108,0.12188365650969529,0.0051901977531042635
0.0005353856449723942,0.0006028817748839453,0.005765742420316144,0.0003516616010650323,0.025540275049115914,0.09302325581395349,0.0007127583749109052,0.0004337197381909944,0.0004381443298969072,0.09385113268608414,0.08190476190476191,0.0005046257359125315,0.2289156626506024,0.00683371298405467,0.09922178988326848,0.06896551724137931,0.20205479452054795,0.10973084886128365,0.01188568376068376,0.0003913128546272745,0.2850467289719626,0.09370816599732262,0.44537815126050423,0.00037112636852848393,0.3140096618357488,0.00043887147335423197,0.03838383838383838,0.33,0.03182055294731351,0.2781954887218045,0.0006162062236828592,0.1342281879194631,0.1872037914691943,0.00043685382039067213,0.07729468599033816,0.00038167028458290593,0.041193181818181816,1.0,0.15566037735849056,0.07586206896551724,0.0005389544284088867,0.08,0.08220603537981269,0.002789400278940028,0.2267080745341615,0.03358063256540414,0.0005283922784275046,0.2795275590551181,0.27692307692307694,0.0005119978154759873
0.009387946010958171,0.015677558865929843,0.015452680174403693,0.00692406111236547,0.03837953091684435,0.130859375,0.01279499573500142,0.009948096885813149,0.007155542971866876,0.1189873417721519,0.3114754098360656,0.00943871552853448,0.2,0.13383458646616542,0.3660436137071651,0.031055900621118012,0.16725352112676056,0.10273081924577374,0.022818617917801116,0.006839945280437756,0.15779092702169625,0.3189252336448598,0.14420803782505912,0.00644085074834345,0.1845841784989858,0.008670067920748693,0.3216,0.20416666666666666,0.05432780847145488,0.18761384335154827,0.013463015101100588,0.09817351598173515,0.16475644699140402,0.006048261384656953,0.08961303462321792,0.0065996378538073,0.07172995780590717,0.15566037735849056,1.0,0.34097421203438394,0.015694933460643313,0.33495145631067963,0.10638297872340426,0.12251443232841565,0.19023569023569023,0.052275960170697015,0.009527492617072142,0.21333333333333335,0.20373831775700935,0.009541984732824428
0.016173319046343424,0.027119869824624842,0.014224931733028513,0.011757907695399845,0.024472008045591687,0.048701298701298704,0.022002566174024615,0.01689641591177629,0.012141678696638483,0.056439942112879886,0.45272206303724927,0.016124145824216514,0.05562422744128554,0.15625,0.33553500660501984,0.024311183144246355,0.0598404255319149,0.0593311758360302,0.01595542611118146,0.011893108848864527,0.04040404040404041,0.4255079006772009,0.05641025641025641,0.010903860430586488,0.060561299852289516,0.014897287125607653,0.4264487369985141,0.06746626686656672,0.034129692832764506,0.06938775510204082,0.02309824453341546,0.04060913705583756,0.06404494382022471,0.01024018648794905,0.03560371517027864,0.011237831647260927,0.049972542559033495,0.07586206896551724,0.34097421203438394,1.0,0.027124124303933895,0.3898550724637681,0.03770949720670391,0.18714555765595464,0.0605296343001261,0.026211015262110154,0.016418278547017582,0.07083333333333333,0.07015130674002751,0.016325136612021857
0.27316350873344486,0.7834185733512786,0.025038372985418264,0.36770701873604505,0.003197232559358457,0.0016140189070786258,0.7581852198316184,0.45506632405028125,0.4069244261419965,0.006309510152575427,0.024752771950854062,0.3646954726441528,0.0006498493531045076,0.018910968361649756,0.019015259895088222,0.00041893590280687055,0.0008893632159373888,0.0032921810699588477,0.008703293024812753,0.2617311072056239,0.00035716411691172096,0.034653465346534656,0.0004192872117400419,0.36137100086714435,0.00035722791140747797,0.41898066783831284,0.024340405072420218,0.000774593338497289,0.00532319391634981,0.0007118282121248073,0.7033673855467272,5.9887411666067796e-05,0.00353544281421248,0.18005186077937255,0.0004180102711095187,0.3663706473475111,0.00761478163493841,0.0005389544284088867,0.015694933460643313,0.027124124303933895,1.0,0.019867153372030398,0.0013107653729982334,0.06761734997029115,0.0006503488234598558,0.0035585326286043228,0.5589827215321629,0.0010096210951419408,0.0013064133016627078,0.41509492205587284
0.011338930327457605,0.01963145850897266,0.014520565470479115,0.008538422903063787,0.03733709052483269,0.0746132848043676,0.016099924012158054,0.012644266750699176,0.008812161813965472,0.07404458598726114,0.3744292237442922,0.011400322841000806,0.08625730994152046,0.14432989690721648,0.3274336283185841,0.06109979633401222,0.07020280811232449,0.10673443456162643,0.018275418275418277,0.008337816030123723,0.05719237435008666,0.3747016706443914,0.05845511482254697,0.007861051850477693,0.07243816254416961,0.010686975053278175,0.36935483870967745,0.08288288288288288,0.05232029117379436,0.09223300970873786,0.016670086171522363,0.10526315789473684,0.08996088657105607,0.007259037397562295,0.09411764705882353,0.008084324994634297,0.06884272997032641,0.08,0.33495145631067963,0.3898550724637681,0.019867153372030398,1.0,0.05363984674329502,0.14387096774193547,0.08630952380952381,0.032906130931763075,0.011937040036621008,0.11298482293423272,0.09703947368421052,0.011566807697556981
0.0019215737363210005,0.0013191098875888964,0.058591731266149874,0.0013043264261455923,0.26669098869025903,0.49170305676855897,0.0011874314943368651,0.000992025640047312,0.001286968809932371,0.45878693623639194,0.041514930808448654,0.0018660991979047308,0.24387855044074436,0.004622496147919877,0.11571540265832682,0.04904904904904905,0.264859228362878,0.2382639503985828,0.11450079239302693,0.001991219441978744,0.1484848484848485,0.0797427652733119,0.07596253902185224,0.0010923490055072596,0.19242902208201892,0.001803343827368035,0.014749262536873156,0.16770186335403728,0.2639074321317312,0.20925553319919518,0.001180869907498524,0.042467138523761376,0.31183830606352264,0.002087939081306804,0.08175473579262213,0.001474166978659678,0.30128563443264395,0.08220603537981269,0.10638297872340426,0.03770949720670391,0.0013107653729982334,0.05363984674329502,1.0,0.006564551422319475,0.3162303664921466,0.31128550074738415,0.0013686911890504706,0.2287784679089027,0.22839506172839505,0.0017928286852589642
0.04339527875439478,0.06158967956720766,0.018507281553398057,0.03254586579542599,0.013089005235602094,0.010071942446043165,0.05696831936354596,0.038526028465587836,0.03451213216313887,0.02064631956912029,0.20105124835742444,0.0398846063533595,0.002403846153846154,0.23962126729788782,0.1485210824417873,0.0013850415512465374,0.004364089775561097,0.00955593029792018,0.011329823758297093,0.030451146194828683,0.000651890482398957,0.21037296037296038,0.0028011204481792717,0.0310801393728223,0.0006531678641410843,0.03749804534792807,0.1906040268456376,0.004608294930875576,0.016321406151914627,0.0037641154328732747,0.0548634768902222,0.0007002801120448179,0.012650948821161587,0.028059577127382565,0.0013504388926401081,0.03063488655071219,0.020973782771535582,0.002789400278940028,0.12251443232841565,0.18714555765595464,0.06761734997029115,0.14387096774193547,0.006564551422319475,1.0,0.0018159806295399517,0.011651993785603314,0.04517106514921955,0.007628734901462174,0.008233058898036731,0.040111591195182525
0.001296585657767878,0.0006546450038683568,0.019823788546255508,0.0008498300339932014,0.09361702127659574,0.39501312335958005,0.0006584207308470112,0.0005082691480627126,0.0007434944237918215,0.28362877997914493,0.059379217273954114,0.001203168343304034,0.5432098765432098,0.0030441400304414,0.1884498480243161,0.1384180790960452,0.43434343434343436,0.3257042253521127,0.04072639871811991,0.0015588084857636943,0.4057142857142857,0.1047008547008547,0.219435736677116,0.0006463974882840455,0.5980392156862745,0.001184058829028137,0.023809523809523808,0.4,0.12564102564102564,0.5602240896358543,0.000609415468995988,0.12209302325581395,0.47433264887063653,0.0013265623380661208,0.17647058823529413,0.0010211108736434662,0.16793893129770993,0.2267080745341615,0.19023569023569023,0.0605296343001261,0.0006503488234598558,0.08630952380952381,0.3162303664921466,0.0018159806295399517,1.0,0.11875,0.0006993006993006993,0.4849315068493151,0.5821325648414986,0.0011527377521613833
0.0034097954122752636,0.003262471058724479,0.15198463508322663,0.0024650391087935528,0.36312399355877617,0.29038536395484627,0.003240523600392274,0.0026288307105045193,0.0026227597260673175,0.30011198208286677,0.028445648493057907,0.0033331256619525264,0.10441458733205375,0.00656984785615491,0.05935754189944134,0.018802762854950115,0.09472049689440994,0.11544172234595397,0.29692744642396074,0.003215062219549429,0.06233062330623306,0.04984025559105431,0.03083528493364559,0.0022420046158918563,0.07154026583268178,0.003033927477464337,0.01600817438692098,0.06089992242048099,0.5187841530054644,0.09598127194693719,0.0029693924166285975,0.016962220508866616,0.13358778625954199,0.003274069370584967,0.03498654363706267,0.0025285591727999277,0.265680283049212,0.03358063256540414,0.052275960170697015,0.026211015262110154,0.0035585326286043228,0.032906130931763075,0.31128550074738415,0.011651993785603314,0.11875,1.0,0.0029889538661468486,0.09098008590394377,0.08607987592089958,0.0029665162369425947
0.3966888531129106,0.513540892820963,0.02155182478343101,0.5835524631745515,0.0030251772818944765,0.0016193495038588754,0.70353599944696,0.4473428386260531,0.7022216579916212,0.004396963347188348,0.015196389535293703,0.4647983422622056,0.0006989829797644428,0.012288569511635298,0.011915222663526766,0.0005634794858249692,0.0008405715886803026,0.0023699160073885617,0.007173601147776184,0.38916464039547455,0.000526592943654555,0.021239187003305435,0.0003170353670565027,0.6194875053904991,0.0005266484095218032,0.5837722532392289,0.014293781322792404,0.0008430814627463379,0.004289419432067567,0.0007707669130785131,0.5338691528693136,7.044237813468582e-05,0.002512738186640609,0.28959597154395983,0.0005627462014631402,0.6043996249799913,0.005792682926829268,0.0005283922784275046,0.009527492617072142,0.016418278547017582,0.5589827215321629,0.011937040036621008,0.0013686911890504706,0.04517106514921955,0.0006993006993006993,0.0029889538661468486,1.0,0.0010518934081346423,0.0014026720903320825,0.5306464485235435
0.0010994502748625688,0.001076168838933397,0.01528893495724281,0.0008513195452952075,0.06612529002320186,0.24592220828105396,0.0009912206173888418,0.0008628127696289905,0.000899072670759588,0.209375,0.07518796992481203,0.0011389140119920946,0.324582338902148,0.010291595197255575,0.15210355987055016,0.06389776357827476,0.4476744186046512,0.22401433691756273,0.03124165554072096,0.0008533255314999025,0.3065015479876161,0.12485414235705951,0.2967479674796748,0.0008325816970790259,0.5126353790613718,0.0010616042713960097,0.0328125,0.44912280701754387,0.09142270159219312,0.5124223602484472,0.000968695829509534,0.14909090909090908,0.3584905660377358,0.0008714235325850157,0.10778443113772455,0.0007371650060637767,0.12325905292479108,0.2795275590551181,0.21333333333333335,0.07083333333333333,0.0010096210951419408,0.11298482293423272,0.2287784679089027,0.007628734901462174,0.4849315068493151,0.09098008590394377,0.0010518934081346423,1.0,0.5062893081761006,0.0010874367077853672
0.0020003333888981498,0.001554559043348281,0.015282004791815062,0.0013776174731990783,0.06800618238021638,0.2755102040816326,0.0014161631419939576,0.0009018193224592221,0.001361837710057043,0.21036269430051813,0.08083832335329341,0.0020447155834143397,0.4789473684210526,0.006756756756756757,0.19633943427620631,0.16838487972508592,0.3685636856368564,0.2255772646536412,0.03190069407367859,0.002001171417415072,0.4895833333333333,0.11866359447004608,0.26356589147286824,0.0011333934725788171,0.6771653543307087,0.0019058330990095915,0.03245749613601236,0.3953488372093023,0.0888661899897855,0.5884244372990354,0.0011724524646989855,0.1494661921708185,0.3702928870292887,0.001868925990530775,0.17080745341614906,0.001546661590444011,0.12188365650969529,0.27692307692307694,0.20373831775700935,0.07015130674002751,0.0013064133016627078,0.09703947368421052,0.22839506172839505,0.008233058898036731,0.5821325648414986,0.08607987592089958,0.0014026720903320825,0.5062893081761006,1.0,0.001972252448313384
0.5673702376211337,0.3865862163063582,0.02063716975957583,0.7070327004480531,0.0032869785082174463,0.0020388381964637856,0.4838442664144027,0.26789951151430563,0.5469073690440959,0.004130029309885425,0.01486315645607681,0.8258334625523337,0.0012200908289839354,0.010143789063834147,0.01202889661282628,0.0010242403550699897,0.0012904540360647943,0.002737503802088614,0.006580570864522497,0.6181784575574142,0.000987066031313819,0.020755231408901915,0.0002730561813093044,0.5855970509501032,0.0009871668311944718,0.8469730432941034,0.013849468248811682,0.0010214504596527069,0.004390495867768595,0.001188899079452427,0.36772814223022393,6.825705607317156e-05,0.0029443617165290374,0.35225621180549477,0.001022948136529478,0.6427283653846154,0.0051901977531042635,0.0005119978154759873,0.009541984732824428,0.016325136612021857,0.41509492205587284,0.011566807697556981,0.0017928286852589642,0.040111591195182525,0.0011527377521613833,0.0029665162369425947,0.5306464485235435,0.0010874367077853672,0.001972252448313384,1.0
